,Unnamed: 0,Timestamp,UC,SPOT,dailyInterestRate,Funding Rate,taipei_time,Hour Funding Rate,Hour Interest Rate,Perp_Spot_diff,Hour Interest Rate APY,Hour Funding Rate APY,diff_hour_int_funding_rate,diff_hour_int_funding_rate_APY
82,82,1609754400000,1.0312,1.04,,,2021-01-04 18:00,0.000307205,2.0833333333333333e-05,-0.008800000000000141,0.1825,2.6911158,0.0003280383333333333,2.8736158
83,83,1609758000000,1.053,1.0297,,,2021-01-04 19:00,0.000307205,2.0833333333333333e-05,0.023299999999999876,0.1825,2.6911158,0.0003280383333333333,2.8736158
84,84,1609761600000,1.055,1.0517,,,2021-01-04 20:00,0.000307205,2.0833333333333333e-05,0.0032999999999998586,0.1825,2.6911158,0.0003280383333333333,2.8736158
85,85,1609765200000,1.032,1.0529,,,2021-01-04 21:00,0.000307205,2.0833333333333333e-05,-0.02089999999999992,0.1825,2.6911158,0.0003280383333333333,2.8736158
86,86,1609768800000,1.068,1.03,,,2021-01-04 22:00,0.000307205,2.0833333333333333e-05,0.038000000000000034,0.1825,2.6911158,0.0003280383333333333,2.8736158
87,87,1609772400000,1.0603,1.067,,,2021-01-04 23:00,0.000307205,2.0833333333333333e-05,-0.006699999999999928,0.1825,2.6911158,0.0003280383333333333,2.8736158
88,88,1609776000000,1.0415,1.0588,,0.00027513,2021-01-05 00:00,3.439125e-05,2.0833333333333333e-05,-0.01729999999999987,0.1825,0.30126735000000004,5.5224583333333336e-05,0.48376735000000004
89,89,1609779600000,1.027,1.0352,,,2021-01-05 01:00,3.439125e-05,2.0833333333333333e-05,-0.008199999999999985,0.1825,0.30126735000000004,5.5224583333333336e-05,0.48376735000000004
90,90,1609783200000,1.0379,1.0246,,,2021-01-05 02:00,3.439125e-05,2.0833333333333333e-05,0.01330000000000009,0.1825,0.30126735000000004,5.5224583333333336e-05,0.48376735000000004
91,91,1609786800000,1.0567,1.0355,,,2021-01-05 03:00,3.439125e-05,2.0833333333333333e-05,0.021199999999999886,0.1825,0.30126735000000004,5.5224583333333336e-05,0.48376735000000004
92,92,1609790400000,1.0325,1.055,,,2021-01-05 04:00,3.439125e-05,2.0833333333333333e-05,-0.022499999999999964,0.1825,0.30126735000000004,5.5224583333333336e-05,0.48376735000000004
93,93,1609794000000,1.0177,1.03,,,2021-01-05 05:00,3.439125e-05,2.0833333333333333e-05,-0.012299999999999978,0.1825,0.30126735000000004,5.5224583333333336e-05,0.48376735000000004
94,94,1609797600000,1.0271,1.0139,,,2021-01-05 06:00,3.439125e-05,2.0833333333333333e-05,0.013199999999999878,0.1825,0.30126735000000004,5.5224583333333336e-05,0.48376735000000004
95,95,1609801200000,1.035,1.0261,,,2021-01-05 07:00,3.439125e-05,2.0833333333333333e-05,0.008899999999999908,0.1825,0.30126735000000004,5.5224583333333336e-05,0.48376735000000004
96,96,1609804800000,1.0558,1.0317,0.0005,0.00030911,2021-01-05 08:00,3.863875e-05,2.0833333333333333e-05,0.02410000000000001,0.1825,0.33847545,5.947208333333333e-05,0.52097545
97,97,1609808400000,1.066,1.0542,,,2021-01-05 09:00,3.863875e-05,2.0833333333333333e-05,0.011800000000000033,0.1825,0.33847545,5.947208333333333e-05,0.52097545
98,98,1609812000000,1.0611,1.0625,,,2021-01-05 10:00,3.863875e-05,2.0833333333333333e-05,-0.0014000000000000679,0.1825,0.33847545,5.947208333333333e-05,0.52097545
99,99,1609815600000,1.02,1.0561,,,2021-01-05 11:00,3.863875e-05,2.0833333333333333e-05,-0.03610000000000002,0.1825,0.33847545,5.947208333333333e-05,0.52097545
100,100,1609819200000,1.0203,1.0188,,,2021-01-05 12:00,3.863875e-05,2.0833333333333333e-05,0.0015000000000000568,0.1825,0.33847545,5.947208333333333e-05,0.52097545
101,101,1609822800000,1.0065,1.0201,,,2021-01-05 13:00,3.863875e-05,2.0833333333333333e-05,-0.013600000000000056,0.1825,0.33847545,5.947208333333333e-05,0.52097545
102,102,1609826400000,1.0391,1.004,,,2021-01-05 14:00,3.863875e-05,2.0833333333333333e-05,0.03509999999999991,0.1825,0.33847545,5.947208333333333e-05,0.52097545
103,103,1609830000000,1.0146,1.0358,,,2021-01-05 15:00,3.863875e-05,2.0833333333333333e-05,-0.021200000000000108,0.1825,0.33847545,5.947208333333333e-05,0.52097545
104,104,1609833600000,1.0267,1.0106,,0.00013855,2021-01-05 16:00,1.731875e-05,2.0833333333333333e-05,0.016100000000000003,0.1825,0.15171225000000002,3.8152083333333333e-05,0.33421225
105,105,1609837200000,1.0476,1.0232,,,2021-01-05 17:00,1.731875e-05,2.0833333333333333e-05,0.024399999999999977,0.1825,0.15171225000000002,3.8152083333333333e-05,0.33421225
106,106,1609840800000,1.0875,1.0446,,,2021-01-05 18:00,1.731875e-05,2.0833333333333333e-05,0.04289999999999994,0.1825,0.15171225000000002,3.8152083333333333e-05,0.33421225
107,107,1609844400000,1.1241,1.0828,,,2021-01-05 19:00,1.731875e-05,2.0833333333333333e-05,0.041300000000000114,0.1825,0.15171225000000002,3.8152083333333333e-05,0.33421225
108,108,1609848000000,1.0923,1.1194,,,2021-01-05 20:00,1.731875e-05,2.0833333333333333e-05,-0.027099999999999902,0.1825,0.15171225000000002,3.8152083333333333e-05,0.33421225
109,109,1609851600000,1.1469,1.0889,,,2021-01-05 21:00,1.731875e-05,2.0833333333333333e-05,0.05800000000000005,0.1825,0.15171225000000002,3.8152083333333333e-05,0.33421225
110,110,1609855200000,1.145,1.1483,,,2021-01-05 22:00,1.731875e-05,2.0833333333333333e-05,-0.0033000000000000806,0.1825,0.15171225000000002,3.8152083333333333e-05,0.33421225
111,111,1609858800000,1.1798,1.1435,,,2021-01-05 23:00,1.731875e-05,2.0833333333333333e-05,0.0363,0.1825,0.15171225000000002,3.8152083333333333e-05,0.33421225
112,112,1609862400000,1.1883,1.1782,,0.00073427,2021-01-06 00:00,9.178375e-05,2.0833333333333333e-05,0.010099999999999998,0.1825,0.8040256499999999,0.00011261708333333333,0.9865256499999999
113,113,1609866000000,1.2375,1.1839,,,2021-01-06 01:00,9.178375e-05,2.0833333333333333e-05,0.05360000000000009,0.1825,0.8040256499999999,0.00011261708333333333,0.9865256499999999
114,114,1609869600000,1.2168,1.23,,,2021-01-06 02:00,9.178375e-05,2.0833333333333333e-05,-0.013199999999999878,0.1825,0.8040256499999999,0.00011261708333333333,0.9865256499999999
115,115,1609873200000,1.2026,1.2101,,,2021-01-06 03:00,9.178375e-05,2.0833333333333333e-05,-0.007500000000000062,0.1825,0.8040256499999999,0.00011261708333333333,0.9865256499999999
116,116,1609876800000,1.2165,1.2,,,2021-01-06 04:00,9.178375e-05,2.0833333333333333e-05,0.01649999999999996,0.1825,0.8040256499999999,0.00011261708333333333,0.9865256499999999
117,117,1609880400000,1.2297,1.2143,,,2021-01-06 05:00,9.178375e-05,2.0833333333333333e-05,0.01540000000000008,0.1825,0.8040256499999999,0.00011261708333333333,0.9865256499999999
118,118,1609884000000,1.2798,1.2261,,,2021-01-06 06:00,9.178375e-05,2.0833333333333333e-05,0.05370000000000008,0.1825,0.8040256499999999,0.00011261708333333333,0.9865256499999999
119,119,1609887600000,1.2552,1.276,,,2021-01-06 07:00,9.178375e-05,2.0833333333333333e-05,-0.02079999999999993,0.1825,0.8040256499999999,0.00011261708333333333,0.9865256499999999
120,120,1609891200000,1.2206,1.2502,0.0005,0.00103662,2021-01-06 08:00,0.0001295775,2.0833333333333333e-05,-0.02960000000000007,0.1825,1.1350989,0.00015041083333333335,1.3175989000000001
121,121,1609894800000,1.2026,1.2186,,,2021-01-06 09:00,0.0001295775,2.0833333333333333e-05,-0.016000000000000014,0.1825,1.1350989,0.00015041083333333335,1.3175989000000001
122,122,1609898400000,1.2344,1.2001,,,2021-01-06 10:00,0.0001295775,2.0833333333333333e-05,0.0343,0.1825,1.1350989,0.00015041083333333335,1.3175989000000001
123,123,1609902000000,1.2184,1.2329,,,2021-01-06 11:00,0.0001295775,2.0833333333333333e-05,-0.01450000000000018,0.1825,1.1350989,0.00015041083333333335,1.3175989000000001
124,124,1609905600000,1.2218,1.2184,,,2021-01-06 12:00,0.0001295775,2.0833333333333333e-05,0.0034000000000000696,0.1825,1.1350989,0.00015041083333333335,1.3175989000000001
125,125,1609909200000,1.2194,1.2203,,,2021-01-06 13:00,0.0001295775,2.0833333333333333e-05,-0.0008999999999999009,0.1825,1.1350989,0.00015041083333333335,1.3175989000000001
126,126,1609912800000,1.2536,1.2179,,,2021-01-06 14:00,0.0001295775,2.0833333333333333e-05,0.035700000000000065,0.1825,1.1350989,0.00015041083333333335,1.3175989000000001
127,127,1609916400000,1.2356,1.2512,,,2021-01-06 15:00,0.0001295775,2.0833333333333333e-05,-0.015600000000000058,0.1825,1.1350989,0.00015041083333333335,1.3175989000000001
128,128,1609920000000,1.3456,1.2328,,0.00018237,2021-01-06 16:00,2.279625e-05,2.0833333333333333e-05,0.11280000000000001,0.1825,0.19969515,4.3629583333333337e-05,0.38219515
129,129,1609923600000,1.3143,1.3415,,,2021-01-06 17:00,2.279625e-05,2.0833333333333333e-05,-0.02719999999999989,0.1825,0.19969515,4.3629583333333337e-05,0.38219515
130,130,1609927200000,1.344,1.3097,,,2021-01-06 18:00,2.279625e-05,2.0833333333333333e-05,0.0343,0.1825,0.19969515,4.3629583333333337e-05,0.38219515
131,131,1609930800000,1.3167,1.338,,,2021-01-06 19:00,2.279625e-05,2.0833333333333333e-05,-0.021300000000000097,0.1825,0.19969515,4.3629583333333337e-05,0.38219515
132,132,1609934400000,1.2999,1.3107,,,2021-01-06 20:00,2.279625e-05,2.0833333333333333e-05,-0.01079999999999992,0.1825,0.19969515,4.3629583333333337e-05,0.38219515
133,133,1609938000000,1.3334,1.2947,,,2021-01-06 21:00,2.279625e-05,2.0833333333333333e-05,0.03869999999999996,0.1825,0.19969515,4.3629583333333337e-05,0.38219515
134,134,1609941600000,1.3597,1.3273,,,2021-01-06 22:00,2.279625e-05,2.0833333333333333e-05,0.032399999999999984,0.1825,0.19969515,4.3629583333333337e-05,0.38219515
135,135,1609945200000,1.4362,1.3534,,,2021-01-06 23:00,2.279625e-05,2.0833333333333333e-05,0.08279999999999998,0.1825,0.19969515,4.3629583333333337e-05,0.38219515
136,136,1609948800000,1.47,1.4277,,0.0021984,2021-01-07 00:00,0.0002748,2.0833333333333333e-05,0.042300000000000004,0.1825,2.407248,0.00029563333333333333,2.589748
137,137,1609952400000,1.492,1.4627,,,2021-01-07 01:00,0.0002748,2.0833333333333333e-05,0.029300000000000104,0.1825,2.407248,0.00029563333333333333,2.589748
138,138,1609956000000,1.4703,1.486,,,2021-01-07 02:00,0.0002748,2.0833333333333333e-05,-0.015700000000000047,0.1825,2.407248,0.00029563333333333333,2.589748
139,139,1609959600000,1.3782,1.4653,,,2021-01-07 03:00,0.0002748,2.0833333333333333e-05,-0.08709999999999996,0.1825,2.407248,0.00029563333333333333,2.589748
140,140,1609963200000,1.4045,1.3797,,,2021-01-07 04:00,0.0002748,2.0833333333333333e-05,0.024800000000000155,0.1825,2.407248,0.00029563333333333333,2.589748
141,141,1609966800000,1.3934,1.3989,,,2021-01-07 05:00,0.0002748,2.0833333333333333e-05,-0.00550000000000006,0.1825,2.407248,0.00029563333333333333,2.589748
142,142,1609970400000,1.4479,1.3916,,,2021-01-07 06:00,0.0002748,2.0833333333333333e-05,0.05630000000000002,0.1825,2.407248,0.00029563333333333333,2.589748
143,143,1609974000000,1.5215,1.4409,,,2021-01-07 07:00,0.0002748,2.0833333333333333e-05,0.0806,0.1825,2.407248,0.00029563333333333333,2.589748
144,144,1609977600000,1.4433,1.5109,0.0005,0.00154184,2021-01-07 08:00,0.00019273,2.0833333333333333e-05,-0.06759999999999988,0.1825,1.6883148000000001,0.00021356333333333335,1.8708148000000002
